"model","ic_id","time","x1","x2","x3","x4","x5","x6","x7"
"Glycolysis",120,0,0.0321501105240104,0.205249935011393,0.192063826551574,0.00173903460597189,0.043401631336528,0.0795881316916732,0.0197946816310016
"Glycolysis",214,0,0.130896440036232,0.0199300285911558,0.222025956681245,0.123747946962123,0.168841291260825,0.246554785622013,0.190194741297675
"Glycolysis",248,0,0.0746972551378288,0.11723053184019,0.239549790672802,0.101281031907383,0.0850259120747071,0.0989992994389804,0.141310199973576
"Glycolysis",226,0,0.0922835069254461,0.207582152535519,0.13644743567144,0.00904393299937635,0.00663414809375936,0.192606747232121,0.170413299866245
"Glycolysis",205,0,0.066068683749,0.0735217386245415,0.222275435256413,0.216540598248327,0.216197174234045,0.109925296832017,0.223649150405646
"Glycolysis",298,0,0.0538372581953088,0.146255242110279,0.203470991211073,0.112278927199798,0.0543582219654112,0.152938530722261,0.0416025687065451
"Glycolysis",209,0,0.0599068327172905,0.2465304450506,0.247354289527353,0.239655796909056,0.177562911458318,0.0543195977053851,0.115528592146051
"Glycolysis",1,0,0.106685085097153,0.176071722236896,0.061936444798684,0.00642692872917221,0.188107094164296,0.0152790250717024,0.223654547999883
"Glycolysis",97,0,0.228586869788704,0.233791991566577,0.0806222366492492,0.0569176929334668,0.152076800116534,0.020182579190815,0.0841250701856505
"Glycolysis",212,0,0.0457379772955606,0.033957078973544,0.0215887190792127,0.168250046192065,0.196309501477427,0.004122713327904,0.0713295428323631
"Glycolysis",246,0,0.206963338234101,0.148917521503392,0.051820164248464,0.213006478397737,0.168660864522594,0.0583995859294982,0.00405980734438698
"Glycolysis",37,0,0.0536521463243242,0.208312954664656,0.179019340941192,0.112752768511195,0.227508411309745,0.108204551530728,0.0275248529993801
"Glycolysis",217,0,0.228348720166048,0.114365466525417,0.0690137030748219,0.166166719287759,0.041449818186608,0.20979474015118,0.0748225879977975
"Glycolysis",284,0,0.22340562542407,0.162862735672561,0.162546825477264,0.0979187915273083,0.113421209713134,0.158543609751143,0.0704531452407295
"Glycolysis",429,0,0.017226516362736,0.0631116881435279,0.146346350392719,0.0943899828326145,0.0141412143601269,0.063297282788659,0.026322923955611
"Glycolysis",361,0,0.157999357047017,0.244427685584679,0.213849663700869,0.0345542278683666,0.11281119140067,0.168124582015666,0.0283772029204337
"Glycolysis",20,0,0.0932554053224788,0.0254368104033117,0.24164215233379,0.127997370459839,0.124652037186606,0.184932627141229,0.166314260456959
"Glycolysis",147,0,0.121839813813011,0.0402498495178667,0.0738767761102681,0.0457453611090169,0.0153087866950304,0.068848990070445,0.0508833011449363
"Glycolysis",188,0,0.209954157308271,0.0364692936053283,0.0895353540955747,0.120681592011224,0.108598150936101,0.134562105655407,0.0537020706076663
"Glycolysis",324,0,0.111183420344061,0.0291158700073598,0.179559363929122,0.130151219875253,0.118303986383164,0.180742121530738,0.157877686611608
"Glycolysis",325,0,0.184824223157758,0.121670719112296,0.241334486668288,0.23536480925816,0.0021938945231535,0.19178538857074,0.08441833929793
"Glycolysis",95,0,0.218866864623581,0.0990823695377024,0.0315530677999188,0.214844728097394,0.0695513845441129,0.0910206584666246,0.189742102351114
"Glycolysis",86,0,0.16113342843523,0.19586936675379,0.0687382815883927,0.132771675916577,0.244849586358375,0.165388840742158,0.0477225504024307
"Glycolysis",389,0,0.144455183722239,0.0496563515481318,0.213523115244889,0.0203312299722108,0.000799236091278423,0.0678830567339089,0.104668980389109
"Glycolysis",344,0,0.149866700760966,0.210132491249099,0.0619361836792216,0.0215020777090915,0.15577704188737,0.00308453907438123,0.106639876505573
"Glycolysis",377,0,0.0365284898414762,0.232867491532452,0.209090881988257,0.198606482309621,0.0745466585915223,0.00441160935857594,0.189477372618188
"Glycolysis",65,0,0.124721129186812,0.181960180201933,0.0388186023470535,0.0473559707496154,0.138610323044957,0.166941761433385,0.19703496701393
"Glycolysis",162,0,0.235418697714456,0.192005963735989,0.0956964931314607,0.249938624004238,0.0309425665968925,0.0130751165640571,0.240215355602535
"Glycolysis",264,0,0.000619916520522092,0.179920776373529,0.145460504129892,0.042832539046912,0.0604936653560805,0.088225048018471,0.193037203189772
"Glycolysis",112,0,0.218259193592312,0.0403264223636611,0.0616111424518103,0.0623897742042417,0.00517908561725554,0.0615461248116153,0.219097408836304
"Glycolysis",281,0,0.193316168007935,0.14718581168761,0.0987604968430456,0.129119413304457,0.158743146289639,0.0239924420668239,0.157402998670121
"Glycolysis",13,0,0.175665732113493,0.220826595292787,0.214560793976792,0.0127147091909285,0.125438755958964,0.196168608435351,0.239355632752853
"Glycolysis",84,0,0.0985737864157087,0.177999462279498,0.140155137624152,0.0783798599944621,0.110598887023373,0.0235277150819494,0.0251468451565441
"Glycolysis",180,0,0.190968687218862,0.12502251704218,0.14117279490777,0.0195595951270683,0.0088244849086147,0.0105724226063142,0.174375458078465
"Glycolysis",204,0,0.109656658106978,0.0100260297819754,0.166292576249297,0.209346744602497,0.140821796566434,0.0220772613115702,0.167638592421049
"Glycolysis",197,0.1,0.141729130263602,0.604624893614552,0.0647133002033926,0.0615542638615368,0.113840583579675,0.22016247951438,0.188747120554683
"Glycolysis",325,0.1,0.0921348644269232,0.589750234159981,0.0642403697345848,0.0473433473367527,0.0172748549582833,0.364610398162689,0.162169097840765
"Glycolysis",2,0.1,0.348933416544833,0.0879487749616558,0.00853278844376484,0.0274965244534326,0.133954140333671,0.0151666042377708,0.147024322456757
"Glycolysis",425,0.1,0.0818387181884495,0.458186168396216,0.0511748769836275,0.0565776160531887,0.156218039677067,0.380948023299593,0.193991421419545
"Glycolysis",126,0.1,0.269996011551914,0.230169658367208,0.021848379824522,0.0206166176325959,0.0222882851021645,0.0487022124858582,0.111932005399238
"Glycolysis",246,0.1,0.286047450624472,0.346950064440179,0.0328783127789778,0.0682244093985828,0.243594255575197,0.0668962231401203,0.0957369631422165
"Glycolysis",192,0.1,0.138607611637015,0.599715948967706,0.0632538914316727,0.0858080269444084,0.264133553886133,0.222680720210793,0.166046349062747
"Glycolysis",447,0.1,0.216042966097771,0.254352555922052,0.0252260127340288,0.0571501664357927,0.253434375708068,0.0706074275749622,0.16345705178664
"Glycolysis",271,0.1,0.116303059457016,0.378588442081377,0.0377229111209029,0.0327817249047206,0.0349309453067692,0.194119967843991,0.142031277718266
"Glycolysis",255,0.1,0.130893547571177,0.589105347181109,0.0612221420470459,0.0673403766731663,0.143541682145882,0.229795742087845,0.15055367249108
"Glycolysis",70,0.1,0.0885038580349123,0.489377455756776,0.0516013800287023,0.0592869273268398,0.139390575472116,0.335002457324733,0.141697785889463
"Glycolysis",73,0.1,0.383386191270254,0.138174779189175,0.0125271129531463,0.0496381542033333,0.215633835721726,0.0202405294581058,0.05232857522703
"Glycolysis",356,0.1,0.0871095512400839,0.380715617492904,0.0379301653349652,0.0742780993973412,0.279486817697166,0.279878700060838,0.112675615209471
"Glycolysis",294,0.1,0.104434745203597,0.314034587664388,0.0304382367960984,0.0320954944878516,0.05755666618295,0.196129553250242,0.119791109750356
"Glycolysis",341,0.1,0.158869994623967,0.500994171284635,0.0506945575137199,0.0846447503667287,0.292688819432365,0.167919742470594,0.139576285605132
"Glycolysis",75,0.1,0.160260824477643,0.252438256054123,0.0229609603792088,0.0780507586614086,0.33696713510558,0.0983554688992532,0.0708136544566762
"Glycolysis",233,0.1,0.0805984035959789,0.403536156161309,0.0438651786064081,0.0360136935975031,0.0442190851047517,0.393231482819178,0.175415556389237
"Glycolysis",78,0.1,0.0821345034910515,0.370990950384853,0.0389458022789139,0.0280112962862961,0.0143988588455001,0.387507841151436,0.165490206862091
"Glycolysis",157,0.1,0.0831400104035771,0.417621837131796,0.0434161247524983,0.064548533430956,0.210147526833898,0.378576495517481,0.132831353213063
"Glycolysis",106,0.1,0.0900013881617452,0.513004744696699,0.0567373831324247,0.0588502599854146,0.117683253490876,0.490599365370458,0.136764432938572
"Glycolysis",51,0.1,0.180335489115249,0.140996298435842,0.0120309920149744,0.0564583945044334,0.252320096365795,0.0529181381163449,0.0397336470524699
"Glycolysis",349,0.1,0.132423278623268,0.607905101438365,0.0657938924501647,0.0709012841984671,0.175405411223204,0.236779067007042,0.193384016032086
"Glycolysis",112,0.1,0.309299130590047,0.275275633120783,0.0282103094905955,0.0209060089528501,0.0109922992882985,0.0532032106628375,0.208387522142208
"Glycolysis",25,0.1,0.268344525517381,0.428189147070155,0.0433413148006894,0.0436907400698569,0.0811500158986615,0.0897499879208645,0.170467460947643
"Glycolysis",145,0.1,0.179252192269804,0.507701115371403,0.0514991404551724,0.08031896142763,0.266248625088749,0.150293265681363,0.146332165164411
"Glycolysis",211,0.1,0.15752713007189,0.305123991524854,0.0311164935501021,0.0436837151987674,0.148097804724177,0.116679515846492,0.186232592581998
"Glycolysis",28,0.1,0.170638334681315,0.217292996191313,0.0201386829997278,0.073676751018182,0.348433861035157,0.0805416635440813,0.101319389783305
"Glycolysis",307,0.1,0.0884426659408444,0.518505857413638,0.0556808581484955,0.0631467479984735,0.154244331583601,0.350975142819733,0.154077634945309
"Glycolysis",9,0.1,0.157420263920558,0.513724271278093,0.0511739198141891,0.054506283399535,0.0959167052098392,0.171869373233832,0.127838519076081
"Glycolysis",79,0.1,0.204056104400803,0.387936727952375,0.0395735924797227,0.0500390575236107,0.145994201717253,0.108641018268135,0.179160020107795
"Glycolysis",120,0.1,0.0843659698764481,0.432564798439906,0.0445314267430403,0.0435262942904476,0.0673611553645916,0.330927173942118,0.125067722411078
"Glycolysis",353,0.1,0.193417790749765,0.252920998916476,0.0249312547832643,0.074388586144401,0.34958084720779,0.077790500753257,0.138684869508881
"Glycolysis",18,0.1,0.0894835399961001,0.509874374961816,0.0533814456203037,0.0802878864702846,0.255658020101046,0.348741200860185,0.129651174591314
"Glycolysis",366,0.1,0.0924398011195846,0.55386985302786,0.0592321511993821,0.0730410091591243,0.192349507995192,0.334992608875294,0.146529312330787
"Glycolysis",340,0.1,0.082534367083018,0.325334677430614,0.0322238270367375,0.0582122965926811,0.228645480130657,0.32966747200584,0.140692666810749
"Glycolysis",296,0.1,0.0851936597641531,0.38975613592328,0.0397364432751825,0.0534121655107915,0.159729589937818,0.325889599338454,0.139006446707834
"Glycolysis",318,0.1,0.312969893585215,0.272000081827164,0.0263658052997764,0.0247829620183022,0.0280035495618065,0.0497421215228574,0.130349523594864
"Glycolysis",258,0.1,0.14815640007822,0.490949875826962,0.0503779073651464,0.0450544609548463,0.0573850453225642,0.179148503213071,0.161513613355785
"Glycolysis",182,0.1,0.173145638472303,0.241918130293344,0.0230029911255584,0.0210701348959344,0.0246372800938353,0.0859821961539318,0.124858086456797
"Glycolysis",208,0.1,0.0907160371032221,0.416388054047035,0.044496380199059,0.0523738753711525,0.148824322859419,0.279833007059159,0.18335528525021
"Glycolysis",335,0.1,0.136726711256837,0.475428007141888,0.0491052597127793,0.0491926912577276,0.0899560429727704,0.187004148975672,0.161281776272057
"Glycolysis",87,0.1,0.224545139113547,0.313338383760408,0.0302334940330009,0.0604781170964362,0.223660173339705,0.0785549859532837,0.114567792560894
"Glycolysis",104,0.1,0.167353445016414,0.539459472822718,0.0544628560764067,0.0743943060974245,0.210251404207396,0.168487854382748,0.139187203918816
"Glycolysis",282,0.1,0.314396309388094,0.291802870579391,0.0287555422232168,0.0763951024418324,0.348485014426016,0.0540384392100943,0.146312825191406
"Glycolysis",391,0.1,0.16610427028457,0.23943450596661,0.0231825832543359,0.0413694802669888,0.156229770794657,0.090360402531209,0.145958030084378
"Glycolysis",174,0.2,0.198838072703536,0.672952148404238,0.0722010121841499,0.0729796632938806,0.163432585451414,0.178049706760667,0.204725220355738
"Glycolysis",124,0.2,0.116180027339437,0.630535696533141,0.0821476388024776,0.0696909880250071,0.132058618286846,0.717147421762462,0.201425992674024
"Glycolysis",24,0.2,0.115765294739895,0.781420668228744,0.104231651589873,0.126988028836565,0.406866715071689,0.775598432984944,0.181036888440533
"Glycolysis",299,0.2,0.112008465757864,0.594015894536617,0.0633664215172703,0.120256064037024,0.477498326619276,0.267553891147239,0.152338384414602
"Glycolysis",17,0.2,0.0855716603133876,0.626779189341527,0.0731681091582137,0.0621213959523127,0.0985088658780008,0.434760344797272,0.199637313387184
"Glycolysis",388,0.2,0.0898954667081712,0.745494043253036,0.0899018872075812,0.0948696595490269,0.242402980176668,0.510264665370456,0.192090218650417
"Glycolysis",303,0.2,0.289520372113976,0.552416515934994,0.0560668831727765,0.099042023491406,0.375464152652809,0.105432519709204,0.161128036752859
"Glycolysis",431,0.2,0.255027652764893,0.596454146542649,0.0608169187754985,0.106102641686858,0.396428557908626,0.126216413781609,0.158318990538374
"Glycolysis",110,0.2,0.0860841676037417,0.657825669445802,0.0757635127533282,0.117846951113801,0.42592762243747,0.458481922116838,0.161746423108393
"Glycolysis",192,0.2,0.0943874358721897,0.827054246392254,0.100912968518453,0.122960257396457,0.37589612362238,0.550493832513265,0.183476375517108
"Glycolysis",35,0.2,0.148124322639147,0.82799609249072,0.0907791807721041,0.106303746997188,0.294791923612725,0.271145428203113,0.1886034854745
"Glycolysis",292,0.2,0.0895068375558655,0.666018675311582,0.0813947401095548,0.0808626640860624,0.193499776398958,0.545104514977111,0.196898243922701
"Glycolysis",137,0.2,0.0898633609051138,0.690513673750191,0.0843637584179607,0.0750304096856067,0.13990847442437,0.547976257508698,0.196061475217397
"Glycolysis",226,0.2,0.10099568264144,0.706267815842086,0.0923233008011856,0.0599971625628326,0.0284002782218055,0.662269558117769,0.223905390801864
"Glycolysis",354,0.2,0.174345338460487,0.719338947590922,0.075885823942851,0.113332955016624,0.384250689374468,0.207003955875362,0.166925535494241
"Glycolysis",402,0.2,0.0869761836240286,0.67853111322942,0.0796556087413672,0.0973839864931844,0.294129192759899,0.464994191416573,0.182200216567274
"Glycolysis",213,0.2,0.0964605660280992,0.674639748126483,0.0745294257584289,0.128219614287179,0.484928801593384,0.352387769862518,0.156221047947533
"Glycolysis",92,0.2,0.104192068332324,0.767493484372682,0.0982892436667823,0.125920418537688,0.409651252688341,0.688778164039052,0.175072409157301
"Glycolysis",239,0.2,0.116580043533909,0.620188882407822,0.0662725171553965,0.0979048586110609,0.325037201858059,0.264477540742053,0.159090047607221
"Glycolysis",62,0.2,0.108176217378006,0.804367077322719,0.091364064419336,0.105875887468824,0.295397143569663,0.36186388731399,0.18854344129172
"Glycolysis",80,0.2,0.102330673932617,0.62735852861152,0.0685191276688146,0.0995474731012923,0.334550606393217,0.30860441288303,0.165963504795209
"Glycolysis",227,0.2,0.118960167040391,0.629564649296837,0.0702819830739985,0.0589164864258058,0.0874960961804988,0.268583356264936,0.215566920192617
"Glycolysis",400,0.2,0.27847963521602,0.340293097928464,0.0347800071064973,0.0361224759781883,0.0786374898452444,0.0711103886521785,0.190919614556901
"Glycolysis",395,0.2,0.150734362521935,0.697231582151102,0.0741605199627501,0.112349118908451,0.386785207708828,0.229199808583551,0.166344370362265
"Glycolysis",312,0.2,0.239769703543738,0.651518690956487,0.0670882160532465,0.103013344481477,0.353173933882469,0.144264520664478,0.164739244029824
"Glycolysis",178,0.2,0.117316176536665,0.690340896876529,0.0928979283312273,0.0724943693621817,0.111784130002061,0.763916593573095,0.208573000392475
"Glycolysis",429,0.2,0.141201288239001,0.519664074222373,0.0546051830671152,0.044499393422059,0.0416706944951126,0.192738411778563,0.177711528364195
"Glycolysis",367,0.2,0.143024437796983,0.545974942562791,0.0563025474203335,0.108891829613761,0.424209107003665,0.19622455267008,0.143092410052061
"Glycolysis",421,0.2,0.0878555242781578,0.66381629168125,0.0754764395837702,0.12579706334156,0.476736370716048,0.417540106931716,0.161890000840747
"Glycolysis",390,0.2,0.261065991376082,0.581627791509578,0.0598926464825581,0.0644393907793221,0.144205392934335,0.121538997471548,0.17870187124679
"Glycolysis",281,0.2,0.182956362532527,0.736962498301689,0.0783814177148774,0.103850878030132,0.323034336227461,0.204022594832128,0.179520756886064
"Glycolysis",99,0.2,0.142110427060134,0.776200005970688,0.0848296756981996,0.109066479297295,0.336480194016954,0.266395269796764,0.184292738494475
"Glycolysis",435,0.2,0.152099580656189,0.773713336295841,0.0854582477158964,0.0728956858219446,0.109347370019508,0.252141505395834,0.210030766306185
"Glycolysis",417,0.2,0.154185775769633,0.708518969675126,0.0754943232808599,0.101977337593039,0.317034218429564,0.227668660200756,0.17117595052282
"Glycolysis",100,0.2,0.115629138413514,0.802810111198483,0.108011920252998,0.113321592339324,0.311460444155635,0.778735582786374,0.192173120653757
"Glycolysis",423,0.2,0.389675882689772,0.452987694522159,0.0445233940811148,0.0755906443914504,0.262044654953722,0.0656068157485604,0.140038234751746
"Glycolysis",243,0.2,0.0964774001818228,0.842915254641155,0.0997499603242165,0.11290754790205,0.312754493448339,0.466070072327664,0.189033558604709
"Glycolysis",232,0.2,0.091042393190324,0.726183617661459,0.0881146817058081,0.114985076712655,0.372658564141483,0.555178661252298,0.175935211346327
"Glycolysis",333,0.2,0.0895945264285207,0.696002282403395,0.0837578178755182,0.119290680904252,0.417432433162859,0.539235160158783,0.173193459122693
"Glycolysis",296,0.2,0.0855489569733304,0.630484744867746,0.0728541875289669,0.0829870573922628,0.228027495368706,0.437693287269167,0.182014155574881
"Glycolysis",361,0.2,0.126922577526061,0.711093366070693,0.0969709604947703,0.0952011232677711,0.239835706591177,0.825319063229399,0.190539934742702
"Glycolysis",187,0.2,0.120802997780455,0.799656647818614,0.107484798769228,0.142959145296668,0.491512578336415,0.811560007298972,0.172296099434096
"Glycolysis",257,0.2,0.134588428754113,0.55185315477884,0.0569288110409478,0.116765634046015,0.466159829564006,0.209177334384748,0.13794633095574
"Glycolysis",405,0.2,0.120852776619344,0.78201485741977,0.0877125096010958,0.0905851396600024,0.213839074555975,0.313505723622143,0.197381088473508
"Glycolysis",437,0.2,0.127589172691144,0.591168028027661,0.0623333830581824,0.103871667215396,0.376756663630145,0.233465599892939,0.154813428211271
"Glycolysis",386,0.2,0.104331793853333,0.769830161074599,0.0998187575646897,0.104535363859998,0.27775606586305,0.691192206208514,0.191127420268626
"Glycolysis",321,0.2,0.089120676242283,0.652165328369501,0.080763897669635,0.0545826803923746,0.03164733827908,0.541344968944678,0.22141923636131
"Glycolysis",309,0.2,0.0922019370154683,0.795033086215395,0.0954093152987036,0.129332920635929,0.430776984198542,0.524331188530849,0.17493280441071
"Glycolysis",326,0.2,0.0921944054707617,0.679977688570133,0.0770125432746964,0.10177511040324,0.32287468943712,0.384048945948306,0.175074371925545
"Glycolysis",269,0.2,0.0944024728968341,0.765242755514661,0.095190407302922,0.108716850727128,0.314520003947444,0.591563625792996,0.187933960779125
"Glycolysis",316,0.3,0.11273735685496,0.853979357939578,0.115673210698594,0.0888619433838197,0.13116403428532,0.75936264377327,0.215236025654654
"Glycolysis",421,0.3,0.138732240686888,0.704234597834871,0.0960520025227618,0.166230226930394,0.672193016230134,0.88409466224388,0.151811673710057
"Glycolysis",330,0.3,0.217556040063936,0.600563515159518,0.0904240060869748,0.125807992634725,0.474119523398307,1.12755535276071,0.16231615730417
"Glycolysis",351,0.3,0.0961934552921231,0.855260580773034,0.106561365696388,0.0789993740784965,0.0870304686910701,0.534645145925537,0.223476655228799
"Glycolysis",426,0.3,0.112103684323626,0.926609732827637,0.120819063001757,0.166213646449698,0.579935137865245,0.738837262264574,0.172387340218015
"Glycolysis",368,0.3,0.168739817578145,0.730913434790917,0.108852133214385,0.13154775231574,0.443751703387745,1.0631530892067,0.174967458589005
"Glycolysis",59,0.3,0.247671871607085,0.693156504067563,0.073368987718397,0.0702245161896733,0.136015575359452,0.150695107769732,0.202137802401024
"Glycolysis",349,0.3,0.227455154635735,0.687749493415863,0.114542790049591,0.115853305469161,0.361024316128169,1.32566756028366,0.182109339546746
"Glycolysis",407,0.3,0.198678237637395,0.758421091219322,0.124600104646909,0.0796693451166536,0.0961534356421026,1.24906065823098,0.215231174715138
"Glycolysis",168,0.3,0.113427815717729,0.838416424498515,0.112225283661378,0.114525719317496,0.301951264377522,0.763845022546481,0.19416180237526
"Glycolysis",403,0.3,0.306476262935368,0.561414972941763,0.100102738370629,0.0889198045056272,0.25863163481387,1.4767074189948,0.187430050285826
"Glycolysis",392,0.3,0.335922691996841,0.802099385741219,0.0843165478157579,0.0839529951551374,0.178980870449815,0.132239014490666,0.203844357344107
"Glycolysis",268,0.3,0.155150097681708,0.69648332151146,0.0980633838684594,0.167202416284577,0.677230773529447,0.964902536848692,0.15093258813212
"Glycolysis",354,0.3,0.104146995750631,0.93287350598473,0.117545349014516,0.159698171352846,0.544611351154767,0.649087822754524,0.174697433228537
"Glycolysis",96,0.3,0.103476088794249,0.74242652582116,0.0947882566826544,0.128732005474842,0.441931246376169,0.681307176931707,0.173640146473549
"Glycolysis",195,0.3,0.106690481046177,0.953877908561846,0.110688840183772,0.161356791526361,0.563465279320341,0.448463392056098,0.172205275656585
"Glycolysis",298,0.3,0.168169395926173,0.661885373192103,0.0979110504200588,0.0831242855390864,0.182176946634549,1.01119285432933,0.200411648755775
"Glycolysis",274,0.3,0.18239321768865,0.713650100931664,0.108663062843809,0.133149664900133,0.459985821630284,1.12135652257869,0.172770783540199
"Glycolysis",273,0.3,0.177580537925829,0.748872182727733,0.116459219453102,0.0937279348018993,0.19654405524825,1.12780403548304,0.20301205899333
"Glycolysis",302,0.3,0.159173779781548,0.68709009914187,0.10219716633402,0.067127230971123,0.065348649477922,0.993121095507449,0.21834221450124
"Glycolysis",197,0.3,0.222972775277188,0.707292002183735,0.118807775018684,0.0984335873827986,0.242114321347755,1.32708305483386,0.196264301072167
"Glycolysis",138,0.3,0.177195430674614,0.666036027549051,0.100005387828283,0.0942577442564862,0.247955666340419,1.05847684341042,0.192642519702873
"Glycolysis",10,0.3,0.158301614213528,0.650886750495838,0.0944061995621417,0.0738836878850854,0.133528840608388,0.951546785459324,0.208691510468993
"Glycolysis",328,0.3,0.602732491524294,0.421152674211212,0.0420753954919,0.0393296749910538,0.0597813190572137,0.0413713504492252,0.176601991571235
"Glycolysis",376,0.3,0.108866805586877,0.952593927293089,0.111011465425765,0.137546584511023,0.421533097037635,0.435485952578052,0.185722018450113
"Glycolysis",294,0.3,0.0936631465112577,0.784998131552118,0.0983677471060573,0.0803164895471736,0.125982720329389,0.571877997638526,0.211088467415653
"Glycolysis",335,0.3,0.152297797340621,0.766994604061685,0.113451118871467,0.0938173900151527,0.193267489873391,0.999427323180428,0.204150473480466
"Glycolysis",252,0.3,0.10896964603355,0.841128582822679,0.0960514695623032,0.111413697710684,0.312687510912008,0.375200321097214,0.189055244153134
"Glycolysis",432,0.3,0.176635664824146,0.705901294531856,0.108798630413027,0.0791745906164492,0.127966586518424,1.09475443345077,0.209581056895279
"Glycolysis",332,0.3,0.230848199181705,0.657861715428701,0.106930293354517,0.148536292594924,0.573949586673541,1.30116409860849,0.158911386524222
"Glycolysis",285,0.3,0.19164576021663,0.628462640759424,0.0958967057969909,0.0728024850176991,0.132826995524704,1.08121376282187,0.207205645057994
"Glycolysis",180,0.3,0.139375381039814,0.875657675354,0.128490977094062,0.0810000337685271,0.054492754052116,0.953025078935571,0.224469990215548
"Glycolysis",194,0.3,0.113917115616214,0.825105612006396,0.0956690511831238,0.0717365012054348,0.0707462011904195,0.354570464929152,0.223194735957518
"Glycolysis",380,0.3,0.175441278292135,0.957316463220455,0.104911326836259,0.118586604855791,0.31780429843632,0.266253721063156,0.193697964279931
"Glycolysis",114,0.3,0.108601986629642,0.868140386365503,0.113946198683012,0.123323750689109,0.346166506634098,0.719716731649814,0.191240096052753
"Glycolysis",42,0.3,0.0951224424363243,0.793172944836191,0.0980009528573944,0.129496560204139,0.428780832606953,0.591683661287686,0.177191466155151
"Glycolysis",296,0.3,0.140917644413173,0.686603107351223,0.0958756672836026,0.107125335203657,0.325459413566133,0.891409884713198,0.184148631060211
"Glycolysis",319,0.3,0.117416671967215,0.98400172076948,0.132558434556825,0.118780996967037,0.257064605688413,0.774072502645349,0.204382460529947
"Glycolysis",169,0.3,0.342270826176059,0.796081216668674,0.0821889597638914,0.110854230076181,0.347517322748062,0.127627435192271,0.179585649869863
"Glycolysis",405,0.3,0.13886777809039,0.835641735455399,0.119753654825602,0.117004212191931,0.307634288934538,0.938206197354747,0.194054271668496
"Glycolysis",381,0.3,0.095461456207743,0.848132132726462,0.0994873402898589,0.160577863853627,0.599453520638535,0.485640684413239,0.163542406601859
"Glycolysis",12,0.4,0.44572348979408,0.467710668005055,0.0952148155295952,0.13818955430092,0.593647029917771,1.81225370919992,0.141400474141878
"Glycolysis",395,0.4,0.249619016146113,0.688981133998392,0.116827435720368,0.185459552135161,0.772897863725891,1.42484460011283,0.145090716510177
"Glycolysis",442,0.4,0.252368808997391,0.628936939571975,0.106855704977031,0.105094657477322,0.324507957831252,1.36978892443047,0.18296263090091
"Glycolysis",382,0.4,0.376411461628355,0.514692210226357,0.0982339302469668,0.134246405465492,0.550989047260852,1.67146064673362,0.150206780312147
"Glycolysis",197,0.4,0.419704020546577,0.516711807382926,0.111588736630246,0.100569243232098,0.345168525023979,1.89208915742989,0.173794695450851
"Glycolysis",13,0.4,0.511232966706104,0.426530138149662,0.0901878649253724,0.123187116407892,0.525593456693612,1.88463659707522,0.144062507916169
"Glycolysis",90,0.4,0.385963929144413,0.521745352711242,0.103574621163,0.12656504897375,0.500770164501173,1.74456085372529,0.156168143721423
"Glycolysis",254,0.4,0.222469910227404,0.627304216791497,0.0963445721111087,0.199719873166589,0.887493436265579,1.2124704178896,0.130730081206874
"Glycolysis",121,0.4,0.218214413882375,0.722664197707678,0.120693529054074,0.102645521294331,0.260698035518419,1.31677425151958,0.194686394097244
