"model","ic_id","time","x1","x2","x3"
"Crypt",1,0,34.1214284761179,1.64413657885999,21.0484326933062
"Crypt",1,0.1,32.5252001619688,5.20450499614215,20.8609100215007
"Crypt",1,0.2,31.0301292317475,8.5704534187073,20.780173249471
"Crypt",1,0.3,29.6292307211821,11.7541842109387,20.7997349819873
"Crypt",1,0.4,28.3160137489117,14.7671070387812,20.9134473681718
"Crypt",1,0.5,27.084443263081,17.6198932222828,21.1154864895557
"Crypt",1,0.6,25.9289117888825,20.3225156913012,21.4003412140639
"Crypt",1,0.7,24.8442099560917,22.884292198098,21.7627993985911
"Crypt",1,0.8,23.8254965609964,25.313929696633,22.1979332053013
"Crypt",1,0.9,22.8682756635768,27.6195590145778,22.701086861975
"Crypt",1,1,21.9683708616338,29.8087740761046,23.267862579976
"Crypt",1,1.1,21.1219030762984,31.8886662534982,23.8941076683241
"Crypt",1,1.2,20.3252695698817,33.8658571576341,24.5759018984311
"Crypt",1,1.3,19.5751243931696,35.7465295287136,25.3095452432784
"Crypt",1,1.4,18.8683600648121,37.5364564007873,26.0915460680695
"Crypt",1,1.5,18.2020905013084,39.2410285094628,26.9186097777254
"Crypt",1,1.6,17.5736351497559,40.8652799673112,27.7876279656325
"Crypt",1,1.7,16.9805041973966,42.41391236217,28.6956680444422
"Crypt",1,1.8,16.4203847887461,43.8913173515546,29.6399633655768
"Crypt",1,1.9,15.8911282051241,45.3015978048747,30.6179038270282
"Crypt",1,2,15.3907379409183,46.6485875754247,31.6270269595918
"Crypt",1,2.1,14.9173586199246,47.9358699743698,32.6650094809526
"Crypt",1,2.2,14.4692656977965,49.1667950183165,33.7296593041309
"Crypt",1,2.3,14.044855899622,50.344495520029,34.8189079849309
"Crypt",1,2.4,13.6426383445586,51.4719020894152,35.9308035919559
"Crypt",1,2.5,13.2612263120086,52.5517571097689,37.0635039817431
"Crypt",1,2.6,12.8993296068703,53.5866277510242,38.2152704612837
"Crypt",1,2.7,12.5557474806742,54.5789180837532,39.3844618186339
"Crypt",1,2.8,12.2293620754802,55.5308803437052,40.5695287056051
"Crypt",1,2.9,11.9191323496322,56.4446254087358,41.7690083523567
"Crypt",1,3,11.6240884543746,57.3221325357438,42.9815195974183
"Crypt",1,3.1,11.3433265275049,58.1652584097687,44.2057582151359
"Crypt",1,3.2,11.0760038757822,58.9757455495185,45.4404925243632
"Crypt",1,3.3,10.8213345175275,59.7552301141346,46.6845592621088
"Crypt",1,3.4,10.5785850591797,60.5052491526876,47.9368597065536
"Crypt",1,3.5,10.3470708813991,61.2272473352108,49.1963560347219
"Crypt",1,3.6,10.1261526118448,61.9225832018692,50.4620679006308
"Crypt",1,3.7,9.91523286333271,62.5925349644691,51.7330692205243
"Crypt",1,3.8,9.71375321752398,63.2383058923601,53.00848515245
"Crypt",1,3.9,9.52119143568258,63.861029312654,54.2874892581371
"Crypt",1,4,9.33705887934565,64.4617732526892,55.5693008358035
"Crypt",1,4.1,9.16089812497638,65.0415447507633,56.8531824131686
"Crypt",1,4.2,8.99228075782369,65.6012938593639,58.1384373905811
"Crypt",1,4.3,8.83080533129458,66.1419173634283,59.4244078247714
"Crypt",1,4.4,8.6760954791576,66.6642622345694,60.710472344322
"Crypt",1,4.5,8.52779816884217,67.1691288407041,61.9960441884953
"Crypt",1,4.6,8.38558208498148,67.6572739291187,63.2805693615886
"Crypt",1,4.7,8.24913613316913,68.1294133996889,64.5635248954766
"Crypt",1,4.8,8.11816805466516,68.5862248837473,65.8444172134771
"Crypt",1,4.9,7.99240314349798,69.0283501429454,67.1227805891151
"Crypt",1,5,7.87158305806861,69.4563973013919,68.39817569378
"Crypt",1,5.1,7.75546471997553,69.8709429233585,69.6701882276616
"Crypt",1,5.2,7.64381929334477,70.2725339479216,70.938427628719
"Crypt",1,5.3,7.53643123847421,70.6616894910555,72.2025258547845
"Crypt",1,5.4,7.43309743408539,71.0389025248995,73.4621362342226
"Crypt",1,5.5,7.33362636292399,71.4046414431869,74.7169323808729
"Crypt",1,5.6,7.23783735586329,71.7593515211426,75.9666071692845
"Crypt",1,5.7,7.14555989004587,72.1034562775304,77.2108717665154
"Crypt",1,5.8,7.05663293695071,72.4373587459455,78.4494547170162
"Crypt",1,5.9,6.97090435659642,72.7614426619129,79.6821010773492
"Crypt",1,6,6.88823033438999,73.0760735718531,80.9085715977073
"Crypt",1,6.1,6.80847485740495,73.3815998695209,82.1286419473973
"Crypt",1,6.2,6.73150922712621,73.6783537650964,83.3421019816401
"Crypt",1,6.3,6.65721160593114,73.9666521917178,84.5487550472122
"Crypt",1,6.4,6.58546659479132,74.2467976538859,85.7484173246176
"Crypt",1,6.5,6.51616483987567,74.5190790218337,86.9409172046266
"Crypt",1,6.6,6.44920266591787,74.7837722756523,88.126094697162
"Crypt",1,6.7,6.38448173437691,75.0411412026764,89.3038008706415
"Crypt",1,6.8,6.32190872457342,75.291438051374,90.4738973200088
"Crypt",1,6.9,6.26139503612548,75.5349041447431,91.6362556617986
"Crypt",1,7,6.20285651113717,75.7717704559948,92.7907570546866
"Crypt",1,7.1,6.1462131747124,76.0022581490989,93.9372917440735
"Crypt",1,7.2,6.09138899247668,76.2265790865766,95.0757586293468
"Crypt",1,7.3,6.03831164388991,76.4449363067512,96.206064852545
"Crypt",1,7.4,5.98691231022671,76.6575244725068,97.3281254072322
"Crypt",1,7.5,5.93712547618588,76.8645302934549,98.4418627664658
"Crypt",1,7.6,5.88888874416943,77.0661329232731,99.547206528805
"Crypt",1,7.7,5.84214266034403,77.2625043338501,100.644093081378
