"model","ic_id","time","x1","x2"
"Microbial",58,0,0.0146279702643165,0.249803723813058
"Microbial",63,0,0.27361830000279,0.201155270719458
"Microbial",71,0.1,0.179723537774275,0.321697629598874
"Microbial",2,0.1,0.283718297311937,0.192574250616054
"Microbial",49,0.1,0.403293076134399,0.201325962140957
"Microbial",33,0.1,0.0700959061518701,0.468728487105961
"Microbial",51,0.1,0.0353438816901706,0.227075225769567
"Microbial",30,0.2,0.28988682942413,0.0961997557613393
"Microbial",70,0.2,0.179339732939332,0.0117218116652796
"Microbial",8,0.2,0.148781201451685,0.148314237660546
"Microbial",60,0.2,0.168815333916617,0.106742291345073
"Microbial",51,0.2,0.0354286388025722,0.226551848942301
"Microbial",7,0.2,0.336646370637379,0.207561482115008
"Microbial",17,0.2,0.107623727408794,0.425177417008769
"Microbial",5,0.2,0.159599979564307,0.248409754296713
"Microbial",19,0.2,0.100990397179618,0.400719701216004
"Microbial",4,0.2,0.0277650801921234,0.184922228062882
"Microbial",45,0.2,0.208438340360164,0.128696927077986
"Microbial",7,0.3,0.337256971250885,0.202970764182937
"Microbial",2,0.3,0.284489156183331,0.185350315771675
"Microbial",69,0.3,0.368545477543339,0.103965315933079
"Microbial",1,0.3,0.198115152351735,0.00932131272633307
"Microbial",62,0.3,0.409137670258832,0.363643100090689
"Microbial",21,0.3,0.0670623013151449,0.20586581885521
"Microbial",60,0.3,0.168619071912423,0.105447643322394
"Microbial",32,0.3,0.431955023569693,0.38172508905437
"Microbial",71,0.3,0.181404784907669,0.31472379921235
"Microbial",46,0.3,0.107365237087579,0.313366666642863
"Microbial",63,0.4,0.275262247654216,0.186888421899025
"Microbial",12,0.4,0.341252596065704,0.359049419585832
"Microbial",44,0.4,0.314060114203257,0.0656485285688407
"Microbial",45,0.4,0.208230682436173,0.124945475909524
"Microbial",13,0.4,0.335046157089873,0.249450055976998
"Microbial",6,0.4,0.00440972443282804,0.303027557086948
"Microbial",38,0.4,0.150132636619427,0.0872175986867837
"Microbial",74,0.4,0.261026336439159,0.0293885921936115
"Microbial",57,0.4,0.124571924743318,0.167558338080138
"Microbial",1,0.5,0.196286614384396,0.00903439311883614
"Microbial",72,0.5,0.134565093873199,0.402590233543971
"Microbial",73,0.5,0.361153698730983,0.0801780261584167
"Microbial",54,0.5,0.403549502905143,0.237128805989451
"Microbial",60,0.6,0.167989447197858,0.101657610727542
"Microbial",46,0.6,0.108815503940547,0.307223353328935
"Microbial",44,0.6,0.312437761917435,0.0626281565971252
"Microbial",36,0.6,0.2289299824011,0.0253676652303292
"Microbial",19,0.6,0.103587703149916,0.391433487678857
"Microbial",52,0.6,0.462810184585383,0.250720315095261
"Microbial",75,0.6,0.115797354860046,0.198486814407285
"Microbial",10,0.6,0.0116630441470517,0.405822750719792
"Microbial",30,0.7,0.287498954838236,0.0865389976978127
"Microbial",69,0.7,0.36647217410659,0.0934098797088824
"Microbial",74,0.7,0.257997065991607,0.0276617431615607
"Microbial",68,0.7,0.355433831504182,0.125515162061937
"Microbial",44,0.7,0.311605157790216,0.0611731384830663
"Microbial",49,0.7,0.40636542405957,0.170881179744893
"Microbial",66,0.8,0.0452623822995998,0.24553954795105
"Microbial",36,0.8,0.227093402782003,0.024480589578811
"Microbial",6,0.8,0.00448619854800666,0.302696694317095
"Microbial",42,0.8,0.0442535465947517,0.1156205147389
"Microbial",20,0.8,0.185690519654036,0.410286399419891
"Microbial",38,0.8,0.149022481844325,0.0834545783642441
"Microbial",62,0.8,0.419909188234871,0.321366925471963
