"model","ic_id","time","x1","x2"
"Microbial",1,0,0.20088122226533,0.00977405691673048
"Microbial",1,0.1,0.19995612255923,0.00962006961366535
"Microbial",1,0.2,0.199034092487049,0.00946917868153935
"Microbial",1,0.3,0.198115152351735,0.00932131272633307
"Microbial",1,0.4,0.197199319095297,0.00917641075727139
"Microbial",1,0.5,0.196286614384396,0.00903439311883614
"Microbial",1,0.6,0.195377054750814,0.00889519666167413
"Microbial",1,0.7,0.194470656662875,0.00875875691508745
"Microbial",1,0.8,0.193567435755516,0.00862501092531049
"Microbial",1,0.9,0.192667406675663,0.00849389753995298
"Microbial",1,1,0.191770583309016,0.00836535700051878
"Microbial",1,1.1,0.190876978727629,0.00823933104087863
"Microbial",1,1.2,0.189986605207723,0.00811576285867824
"Microbial",1,1.3,0.189099474258418,0.00799459706664319
"Microbial",1,1.4,0.188215596646256,0.00787577965175531
"Microbial",1,1.5,0.18733498241537,0.00775925794169058
"Microbial",1,1.6,0.186457640908419,0.00764498056995025
"Microbial",1,1.7,0.18558358078804,0.00753289744014559
"Microbial",1,1.8,0.18471281005676,0.00742295969279976
"Microbial",1,1.9,0.183845336076518,0.00731511967280796
"Microbial",1,2,0.182981165587669,0.00720933089773874
"Microbial",1,2.1,0.182120304727465,0.00710554802699321
"Microbial",1,2.2,0.181262759048028,0.00700372683179939
"Microbial",1,2.3,0.180408533533829,0.00690382416601991
"Microbial",1,2.4,0.179557632618682,0.00680579793775155
"Microbial",1,2.5,0.178710060202275,0.0067096070816954
"Microbial",1,2.6,0.177865819666232,0.0066152115322771
"Microbial",1,2.7,0.177024913889749,0.00652257219749712
"Microbial",1,2.8,0.176187345264779,0.00643165093349137
"Microbial",1,2.9,0.175353115710811,0.00634241051978313
"Microbial",1,3,0.174522226689232,0.00625481463520739
"Microbial",1,3.1,0.17369467921729,0.00616882783448973
"Microbial",1,3.2,0.172870473881679,0.00608441552546159
"Microbial",1,3.3,0.172049610851736,0.00600154394689498
"Microbial",1,3.4,0.171232089892281,0.00592018014693937
"Microbial",1,3.5,0.170417910376093,0.0058402919621447
"Microbial",1,3.6,0.169607071296046,0.00576184799705413
"Microbial",1,3.7,0.168799571276906,0.00568481760435114
"Microbial",1,3.8,0.167995408586795,0.0056091708655456
"Microbial",1,3.9,0.167194581148348,0.00553487857218416
"Microbial",1,4,0.166397086549547,0.00546191220757036
"Microbial",1,4.1,0.165602922054262,0.00539024392898049
"Microbial",1,4.2,0.1648120846125,0.00531984655036154
"Microbial",1,4.3,0.164024570870361,0.00525069352549782
"Microbial",1,4.4,0.163240377179724,0.00518275893163346
"Microbial",1,4.5,0.162459499607663,0.00511601745353795
"Microbial",1,4.6,0.161681933945596,0.00505044436800261
"Microbial",1,4.7,0.16090767571819,0.00498601552875604
"Microbial",1,4.8,0.160136720192005,0.0049227073517868
"Microbial",1,4.9,0.159369062383906,0.00486049680106216
"Microbial",1,5,0.15860469706924,0.00479936137463183
"Microbial",1,5.1,0.157843618789785,0.00473927909110603
"Microbial",1,5.2,0.157085821861477,0.00468022847649744
"Microbial",1,5.3,0.156331300381921,0.00462218855141694
"Microbial",1,5.4,0.155580048237695,0.00456513881861337
"Microbial",1,5.5,0.154832059111453,0.00450905925084764
"Microbial",1,5.6,0.154087326488823,0.00445393027909187
"Microbial",1,5.7,0.153345843665123,0.0043997327810447
"Microbial",1,5.8,0.152607603751879,0.0043464480699538
"Microbial",1,5.9,0.151872599683173,0.00429405788373702
"Microbial",1,6,0.151140824221805,0.00424254437439411
"Microbial",1,6.1,0.150412269965289,0.00419189009770058
"Microbial",1,6.2,0.14968692935168,0.00414207800317624
"Microbial",1,6.3,0.148964794665241,0.00409309142432038
"Microbial",1,6.4,0.148245858041948,0.00404491406910661
"Microbial",1,6.5,0.147530111474848,0.00399753001072973
"Microbial",1,6.6,0.14681754681926,0.00395092367859801
"Microbial",1,6.7,0.14610815579784,0.00390507984956376
"Microbial",1,6.8,0.145401930005498,0.00385998363938576
"Microbial",1,6.9,0.144698860914182,0.00381562049441715
"Microbial",1,7,0.143998939877528,0.00377197618351231
"Microbial",1,7.1,0.143302158135378,0.00372903679014699
"Microbial",1,7.2,0.142608506818176,0.00368678870474543
"Microbial",1,7.3,0.141917976951241,0.00364521861720911
"Microbial",1,7.4,0.141230559458918,0.00360431350964124
"Microbial",1,7.5,0.140546245168616,0.00356406064926182
"Microbial",1,7.6,0.139865024814733,0.00352444758150782
"Microbial",1,7.7,0.139186889042468,0.00348546212331357
"Microbial",1,7.8,0.138511828411538,0.00344709235656622
"Microbial",1,7.9,0.137839833399774,0.00340932662173156
"Microbial",1,8,0.137170894406631,0.00337215351164547
"Microbial",1,8.1,0.136505001756597,0.00333556186546648
"Microbial",1,8.2,0.135842145702498,0.00329954076278494
"Microbial",1,8.3,0.135182316428725,0.00326407951788466
"Microbial",1,8.4,0.134525504054357,0.00322916767415261
"Microbial",1,8.5,0.133871698636209,0.00319479499863293
"Microbial",1,8.6,0.133220890171784,0.00316095147672095
"Microbial",1,8.7,0.13257306860215,0.00312762730699375
"Microbial",1,8.8,0.13192822381473,0.00309481289617326
"Microbial",1,8.9,0.131286345646022,0.00306249885421842
"Microbial",1,9,0.130647423884237,0.00303067598954289
"Microbial",1,9.1,0.13001144827186,0.00299933530435485
"Microbial",1,9.2,0.129378408508148,0.00296846799011553
"Microbial",1,9.3,0.128748294251551,0.00293806542311345
"Microbial",1,9.4,0.128121095122067,0.00290811916015095
"Microbial",1,9.5,0.12749680070353,0.0028786209343402
