"model","ic_id","time","x1","x2","x3"
"Lorenz",1,6.5,-7.71583146619564,-9.20102509479547,23.8397943029783
"Lorenz",1,6.6,-9.38608269921295,-10.9710665235446,26.0012128486097
"Lorenz",1,6.7,-10.24167500562,-10.1089610329619,29.3668802323561
"Lorenz",1,6.8,-9.11939486401821,-7.28770811700959,29.9493643106354
"Lorenz",1,6.9,-7.32962122056624,-5.89854389665218,27.5122076905947
"Lorenz",1,7,-6.59415060824386,-6.59863120345029,24.7356504414602
"Lorenz",1,7.1,-7.29650989104567,-8.62934993756238,23.5152152896186
"Lorenz",1,7.2,-8.99624689385918,-10.8356412844438,25.0787931154566
"Lorenz",1,7.3,-10.3201823037975,-10.7765399854136,28.7593202380759
"Lorenz",1,7.4,-9.60978926622973,-7.8979766829865,30.3841138301864
"Lorenz",1,7.5,-7.6513747707733,-5.84920296722025,28.3037427728309
"Lorenz",1,7.6,-6.50820369164568,-6.11942451929359,25.2209794951543
"Lorenz",1,7.7,-6.88425792160577,-7.97782525513409,23.3606017242431
"Lorenz",1,7.8,-8.50371922705433,-10.4752683592997,24.1687363426499
"Lorenz",1,7.9,-10.2351501226007,-11.3308559902882,27.8379774366315
"Lorenz",1,8,-10.1013055881459,-8.72357374372007,30.6054359426162
"Lorenz",1,8.1,-8.10755268824498,-5.96802401813044,29.1777107725939
"Lorenz",1,8.2,-6.52862551717068,-5.68356423722111,25.8909448568302
"Lorenz",1,8.3,-6.50504961867501,-7.27339601164933,23.4122518620327
"Lorenz",1,8.4,-7.93035067552979,-9.89060907926181,23.3575111646334
"Lorenz",1,8.5,-9.95091340511174,-11.6535105618917,26.6290185602206
"Lorenz",1,8.6,-10.5256316802629,-9.74074247754959,30.4762692082935
"Lorenz",1,8.7,-8.70613648261769,-6.32943707386469,30.0841561233511
"Lorenz",1,8.8,-6.69170878822455,-5.3270508136911,26.7591409775279
"Lorenz",1,8.9,-6.19055545242904,-6.54625461219319,23.7044001591268
"Lorenz",1,9,-7.30856933542293,-9.10705687360271,22.73528213807
"Lorenz",1,9.1,-9.45121698471611,-11.629934067966,25.2237788706139
"Lorenz",1,9.2,-10.7866321929749,-10.8513336770987,29.8440138774406
"Lorenz",1,9.3,-9.43247867500684,-7.02746961014537,30.9203337331407
"Lorenz",1,9.4,-7.04243168627183,-5.10631433160408,27.8338348349995
"Lorenz",1,9.5,-5.98065721373063,-5.82903534207342,24.2704949566654
