"model","ic_id","time","x1","x2"
"Immunity","ICSpp",0,0.2635,0.8278
"Immunity","ICSpp",0.1,0.267880921926187,0.928605199814808
"Immunity","ICSpp",0.2,0.272286366585283,1.02835737605988
"Immunity","ICSpp",0.3,0.276715514055277,1.12706896404217
"Immunity","ICSpp",0.4,0.281167798267633,1.22474860321736
"Immunity","ICSpp",0.5,0.285642400983629,1.32140872553605
"Immunity","ICSpp",0.6,0.290138637196607,1.41705967133161
"Immunity","ICSpp",0.7,0.29465580398299,1.51171198810956
"Immunity","ICSpp",0.8,0.299193199820464,1.60537610986087
"Immunity","ICSpp",0.9,0.303750124157788,1.69806235442074
"Immunity","ICSpp",1,0.308325876903468,1.78978093854484
"Immunity","ICSpp",1.1,0.312919758429396,1.88054197196451
"Immunity","ICSpp",1.2,0.317531069570437,1.97035545812824
"Immunity","ICSpp",1.3,0.322159111683193,2.0592312959304
"Immunity","ICSpp",1.4,0.326803186772335,2.14717928080095
"Immunity","ICSpp",1.5,0.331462597656891,2.23420910578649
"Immunity","ICSpp",1.6,0.336136648164558,2.32033036261849
"Immunity","ICSpp",1.7,0.340824643346396,2.40555254277274
"Immunity","ICSpp",1.8,0.345525889699382,2.4898850384902
"Immunity","ICSpp",1.9,0.350239695421977,2.57333714389732
"Immunity","ICSpp",2,0.354965370641612,2.65591805595696
"Immunity","ICSpp",2.1,0.359702227660159,2.7376368754805
"Immunity","ICSpp",2.2,0.36444958120694,2.81850260815986
"Immunity","ICSpp",2.3,0.369206748684099,2.89852416555476
"Immunity","ICSpp",2.4,0.373973050411257,2.97771036607534
"Immunity","ICSpp",2.5,0.378747809867558,3.0560699359554
"Immunity","ICSpp",2.6,0.383530353930101,3.13361151021549
"Immunity","ICSpp",2.7,0.388320013108125,3.21034363361604
"Immunity","ICSpp",2.8,0.393116121772443,3.28627476160043
"Immunity","ICSpp",2.9,0.397918018379712,3.36141326122839
"Immunity","ICSpp",3,0.402725045691202,3.43576741209952
"Immunity","ICSpp",3.1,0.407536550985814,3.50934540726731
"Immunity","ICSpp",3.2,0.412351886267113,3.58215535414354
"Immunity","ICSpp",3.3,0.417170408464221,3.65420527539333
"Immunity","ICSpp",3.4,0.421991479626436,3.72550310982079
"Immunity","ICSpp",3.5,0.426814467111489,3.79605671324551
"Immunity","ICSpp",3.6,0.43163874376738,3.86587385936997
"Immunity","ICSpp",3.7,0.436463688107403,3.93496224063746
"Immunity","ICSpp",3.8,0.441288684479066,4.00332946908164
"Immunity","ICSpp",3.9,0.446113123226333,4.07098307716715
"Immunity","ICSpp",4,0.450936400845169,4.13793051862119
